"assetId","legacyPath","dataBusinessRole","comparison","trackedCurrentCandidates","legacySha256","reason","evidenceLevel","semanticEquivalence","runtimeEquivalence","ownerSor","treatment"
"LEGACY-PRIMARY:.git\objects\b1\8f3e70bb949c8788158c3c0ef487233bc2c8a6",".git\objects\b1\8f3e70bb949c8788158c3c0ef487233bc2c8a6","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b1\a2f104e7f8394c09f6c1240c664d6317c2fb30",".git\objects\b1\a2f104e7f8394c09f6c1240c664d6317c2fb30","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b1\a4248b315d93a59d38b44a92a3abcbe0b73416",".git\objects\b1\a4248b315d93a59d38b44a92a3abcbe0b73416","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b1\b0b50c7507df2792d61734861b069f47382385",".git\objects\b1\b0b50c7507df2792d61734861b069f47382385","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b1\b20e912762a2dcde78be6b8fd1e2d7d0c23ecf",".git\objects\b1\b20e912762a2dcde78be6b8fd1e2d7d0c23ecf","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b1\b2d654c11006457398decfbd0d01231f8e2ece",".git\objects\b1\b2d654c11006457398decfbd0d01231f8e2ece","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b1\bfcfb498f40e87918cb4f9a78cd83df71a8e6e",".git\objects\b1\bfcfb498f40e87918cb4f9a78cd83df71a8e6e","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b1\c5f9da491cad1d5d9fedaf099e1893996ed7a9",".git\objects\b1\c5f9da491cad1d5d9fedaf099e1893996ed7a9","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b1\e8fa16bdef8f882fdc1e6d0ce7426a8bb60cb8",".git\objects\b1\e8fa16bdef8f882fdc1e6d0ce7426a8bb60cb8","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b2\08df3c5d401a075137a6e9847b55056a187d5b",".git\objects\b2\08df3c5d401a075137a6e9847b55056a187d5b","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b2\10c5f8651a2895ce525d8ddb4b249a797f4d53",".git\objects\b2\10c5f8651a2895ce525d8ddb4b249a797f4d53","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b2\1278ce976951f01891ea09991b49aaff2dd263",".git\objects\b2\1278ce976951f01891ea09991b49aaff2dd263","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b2\43e3c5befcfc7ed00c9dc497b9f34d8f284767",".git\objects\b2\43e3c5befcfc7ed00c9dc497b9f34d8f284767","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b2\454f4a3d62d23b6c6a2fbad6213d8e8dbd493b",".git\objects\b2\454f4a3d62d23b6c6a2fbad6213d8e8dbd493b","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b2\52690fc59a7988caef317f067c85ae9b705bd0",".git\objects\b2\52690fc59a7988caef317f067c85ae9b705bd0","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b2\53a721be7df9c5385607c17095bf962370ad94",".git\objects\b2\53a721be7df9c5385607c17095bf962370ad94","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b2\58205dc62db9c5cee5f0725bb7bccd4839a387",".git\objects\b2\58205dc62db9c5cee5f0725bb7bccd4839a387","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b2\65da7582cb0ac16ba84905b0112495ed73ad2e",".git\objects\b2\65da7582cb0ac16ba84905b0112495ed73ad2e","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b2\7c36bc0386ed08c65983e1290125d06162e28e",".git\objects\b2\7c36bc0386ed08c65983e1290125d06162e28e","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b2\84ad040f6aa6b502a85d3f02cf26abdcc87c8b",".git\objects\b2\84ad040f6aa6b502a85d3f02cf26abdcc87c8b","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b2\8ac67698be487345e5ea873a08ad5af122d367",".git\objects\b2\8ac67698be487345e5ea873a08ad5af122d367","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b2\8cf542261d9a055d1c8d81bb6bb63ef5725c99",".git\objects\b2\8cf542261d9a055d1c8d81bb6bb63ef5725c99","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b2\8efcb8354b31e1d965a138137b41dd3b147507",".git\objects\b2\8efcb8354b31e1d965a138137b41dd3b147507","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b2\90e7ead7cf0e57ceefeb7d5522e78c0ae017e7",".git\objects\b2\90e7ead7cf0e57ceefeb7d5522e78c0ae017e7","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b2\9757ed54f497400ba695fa837d73a2ef196a3b",".git\objects\b2\9757ed54f497400ba695fa837d73a2ef196a3b","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b2\b92a4b76f248037cbc926def7dafd3140cfacb",".git\objects\b2\b92a4b76f248037cbc926def7dafd3140cfacb","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b2\cbc3466f788211ac123e63c99a1881f8268df2",".git\objects\b2\cbc3466f788211ac123e63c99a1881f8268df2","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b2\d1f90ab92344deb017da095a51db15d18fb39b",".git\objects\b2\d1f90ab92344deb017da095a51db15d18fb39b","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b2\d306fbd6dd7fc2f07140dae6f0164718a5ba7d",".git\objects\b2\d306fbd6dd7fc2f07140dae6f0164718a5ba7d","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b2\d32bd0d2ddc7f5ebb35839997915bf3fa09511",".git\objects\b2\d32bd0d2ddc7f5ebb35839997915bf3fa09511","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b2\d8f4172d78f9ba7d13440c7b41a783d7b58686",".git\objects\b2\d8f4172d78f9ba7d13440c7b41a783d7b58686","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b2\e077094bafb4f20b3039ef6e69dfba8bb2a123",".git\objects\b2\e077094bafb4f20b3039ef6e69dfba8bb2a123","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b2\e0e709c680496f297634edc2299758e7461dee",".git\objects\b2\e0e709c680496f297634edc2299758e7461dee","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b2\ee9a995f2d51146d1a5289bcc0ce552370430e",".git\objects\b2\ee9a995f2d51146d1a5289bcc0ce552370430e","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b2\fa369ea7b8acd4386feb497e42cea044200561",".git\objects\b2\fa369ea7b8acd4386feb497e42cea044200561","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b2\fbc6b7235227b453d0e81b131a144f58dc47c9",".git\objects\b2\fbc6b7235227b453d0e81b131a144f58dc47c9","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b3\22441bb7961c1c6675b6e80dbe6f564df4539e",".git\objects\b3\22441bb7961c1c6675b6e80dbe6f564df4539e","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b3\2fa6a4dae7d3cb010dc3d50d5b6675c16838ff",".git\objects\b3\2fa6a4dae7d3cb010dc3d50d5b6675c16838ff","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b3\3c0dcb5446ca8f720558b8781f4776e1aeb749",".git\objects\b3\3c0dcb5446ca8f720558b8781f4776e1aeb749","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b3\561cf6a4d7d85cc6939b9ac8ec5cdcce4954e1",".git\objects\b3\561cf6a4d7d85cc6939b9ac8ec5cdcce4954e1","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b3\5ebf3c6f09b280ab0bf04a8e8c66fa892d790e",".git\objects\b3\5ebf3c6f09b280ab0bf04a8e8c66fa892d790e","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b3\87b550ea06cfe8d07b2750586cf029dcb3e92e",".git\objects\b3\87b550ea06cfe8d07b2750586cf029dcb3e92e","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b3\a117bce3eea40b6ae7c5674d48574dd5454a03",".git\objects\b3\a117bce3eea40b6ae7c5674d48574dd5454a03","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b3\ba966a499843e75b199ec9e5402e4c7d0cb6ee",".git\objects\b3\ba966a499843e75b199ec9e5402e4c7d0cb6ee","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b3\be98c3f3969523196ac9829af735bc8aa60c9d",".git\objects\b3\be98c3f3969523196ac9829af735bc8aa60c9d","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b3\d11d18d0ee926b339b4c1472b4dbf06c617911",".git\objects\b3\d11d18d0ee926b339b4c1472b4dbf06c617911","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b3\e40bf8016891746c4e3336011893ef5665c236",".git\objects\b3\e40bf8016891746c4e3336011893ef5665c236","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b3\e5358ef289f3854ed2ccdcdb8b51419fad6beb",".git\objects\b3\e5358ef289f3854ed2ccdcdb8b51419fad6beb","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b3\fdcb56440b81d571e4e3d9d8f28fceb502e1e4",".git\objects\b3\fdcb56440b81d571e4e3d9d8f28fceb502e1e4","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b3\ff6e78d6bff457d19fd2e8880536961db57a68",".git\objects\b3\ff6e78d6bff457d19fd2e8880536961db57a68","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b4\0305756bdf11475b9be588c480de921dda788d",".git\objects\b4\0305756bdf11475b9be588c480de921dda788d","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b4\08517b65191dba9a8c5f3d07d1452bb4f447e1",".git\objects\b4\08517b65191dba9a8c5f3d07d1452bb4f447e1","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b4\16d45f96438a98f42f2fa841740ee3f9f80da2",".git\objects\b4\16d45f96438a98f42f2fa841740ee3f9f80da2","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b4\2251bf0a0942eb8a57edbee6c7bd782a0eda3f",".git\objects\b4\2251bf0a0942eb8a57edbee6c7bd782a0eda3f","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b4\2d98629c11025001dc9e220e2a5d3596603e44",".git\objects\b4\2d98629c11025001dc9e220e2a5d3596603e44","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b4\340cb2fec2a742f6bc40fc3338f764df9bbf5c",".git\objects\b4\340cb2fec2a742f6bc40fc3338f764df9bbf5c","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b4\4853b7a0d28386552e9cfbf365f620f58a1551",".git\objects\b4\4853b7a0d28386552e9cfbf365f620f58a1551","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b4\618ee09e25003300c3587654a913de744dfcd5",".git\objects\b4\618ee09e25003300c3587654a913de744dfcd5","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b4\63ed7539876c3c4b0b2858bb3714b65043788f",".git\objects\b4\63ed7539876c3c4b0b2858bb3714b65043788f","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b4\659154e433fc629c70fdf21bf72a7f983925f7",".git\objects\b4\659154e433fc629c70fdf21bf72a7f983925f7","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b4\7a29f5b55b3ec7991ee2adeea364ea9fe685df",".git\objects\b4\7a29f5b55b3ec7991ee2adeea364ea9fe685df","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\b4\8180606cae7ed41fce7ef23ac0a7fb391b15c8",".git\objects\b4\8180606cae7ed41fce7ef23ac0a7fb391b15c8","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
